"NFGOVCOFOG_FUNCTION","Government function","NFGOVCOFOG_ITEM","Item","NFGOVCOFOG_SECTOR","Institutional sector","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"F04_2","04.2 Agriculture, forestry, fishing and hunting","P32","Collective consumption expenditure (P.32)","S1311","Federal government","A","Annual","2016","2016",0,,
"F04_2","04.2 Agriculture, forestry, fishing and hunting","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",6,,
"F08_1","08.1 Recreational and sporting services","D62","Social benefits other than social transfers in kind (D.62)","S1313","Local government","A","Annual","2016","2016",0,,
"F03_3","03.3 Law courts","P31","Individual consumption expenditure (P.31)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F09","09 Education","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",1.6,,
"F05","05 Environment protection","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F08_1","08.1 Recreational and sporting services","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1313","Local government","A","Annual","2016","2016",323.7,,
"F10_1","10.1 Sickness and disability","P32","Collective consumption expenditure (P.32)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F03_2","03.2 Fire-protection services","P31","Individual consumption expenditure (P.31)","S1312","Communities and regions","A","Annual","2016","2016",,"M","Missing"
"TOT","Total","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",11856.2,,
"F01_1","01.1 Executive and legislative organs, financial and fiscal affairs, external affairs","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",534.6,,
"F03_1","03.1 Police services","D62","Social benefits other than social transfers in kind (D.62)","S1311","Federal government","A","Annual","2016","2016",0,,
"F03_1","03.1 Police services","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1311","Federal government","A","Annual","2016","2016",36.7,,
"F01_2","01.2 Foreign economic aid","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F01_8","01.8 Transfers of a general character between different levels of government","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F08_2","08.2 Cultural services","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",,"M","Missing"
"F09_1","09.1 Pre-primary and primary education","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",,"M","Missing"
"F10_2","10.2 Old age","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",19.8,,
"F10_3","10.3 Survivors","D62","Social benefits other than social transfers in kind (D.62)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09","09 Education","D62","Social benefits other than social transfers in kind (D.62)","S1313","Local government","A","Annual","2016","2016",0,,
"F07","07 Health","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F05","05 Environment protection","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",51.1,,
"F10_4","10.4 Family and children","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",7.8,,
"F06_6","06.6 Housing and community amenities n.e.c.","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F06_6","06.6 Housing and community amenities n.e.c.","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",38.9,,
"F01","01 General public services","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F01","01 General public services","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",10146.8,,
"F08","08 Recreation, culture and religion","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F08","08 Recreation, culture and religion","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",914.5,,
"F04_7","04.7 Other industries","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F01_8","01.8 Transfers of a general character between different levels of government","D632","Social transfers in kind - purchased market production (D.632)","S1311","Federal government","A","Annual","2016","2016",0,,
"F07_2","07.2 Outpatient services","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F09_1","09.1 Pre-primary and primary education","P32","Collective consumption expenditure (P.32)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F04_2","04.2 Agriculture, forestry, fishing and hunting","D62","Social benefits other than social transfers in kind (D.62)","S1300","General government","A","Annual","2016","2016",0,,
"F05_5","05.5 R&D Environmental protection","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F10_9","10.9 Social protection n.e.c.","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",409.8,,
"F06_1","06.1 Housing development","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F03_4","03.4 Prisons","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10","10 Social protection","P32","Collective consumption expenditure (P.32)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F03_1","03.1 Police services","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F05","05 Environment protection","D62","Social benefits other than social transfers in kind (D.62)","S1311","Federal government","A","Annual","2016","2016",0,,
"F06_1","06.1 Housing development","D62","Social benefits other than social transfers in kind (D.62)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F04_7","04.7 Other industries","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",166,,
"TOT","Total","P32","Collective consumption expenditure (P.32)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F07_2","07.2 Outpatient services","D62","Social benefits other than social transfers in kind (D.62)","S1313","Local government","A","Annual","2016","2016",0,,
"F09_1","09.1 Pre-primary and primary education","D632","Social transfers in kind - purchased market production (D.632)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F05_5","05.5 R&D Environmental protection","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",49.3,,
"F08_3","08.3 Broadcasting and publishing services","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10","10 Social protection","D632","Social transfers in kind - purchased market production (D.632)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_2","01.2 Foreign economic aid","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F06_1","06.1 Housing development","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_4","09.4 Tertiary education","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F08_3","08.3 Broadcasting and publishing services","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0,,
"F02_4","02.4 R&D Defence","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F09_3","09.3 Post-secondary non-tertiary education","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1300","General government","A","Annual","2016","2016",7.6,,
"F10_7","10.7 Social exclusion n.e.c.","P31","Individual consumption expenditure (P.31)","S1312","Communities and regions","A","Annual","2016","2016",170.9,,
"F08_5","08.5 R&D Recreation, culture and religion","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0,,
"F03_6","03.6 Public order and safety n.e.c.","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D62","Social benefits other than social transfers in kind (D.62)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F03_6","03.6 Public order and safety n.e.c.","P31","Individual consumption expenditure (P.31)","S1311","Federal government","A","Annual","2016","2016",,"M","Missing"
"F04_5","04.5 Transport","P31","Individual consumption expenditure (P.31)","S1311","Federal government","A","Annual","2016","2016",,"M","Missing"
"F06_3","06.3 Water supply","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F08_2","08.2 Cultural services","D632","Social transfers in kind - purchased market production (D.632)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F06_4","06.4 Street lighting","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",181.8,,
"F02_4","02.4 R&D Defence","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0.3,,
"F05_5","05.5 R&D Environmental protection","P31","Individual consumption expenditure (P.31)","S1313","Local government","A","Annual","2016","2016",,"M","Missing"
"F06_4","06.4 Street lighting","P31","Individual consumption expenditure (P.31)","S1313","Local government","A","Annual","2016","2016",,"M","Missing"
"F09_7","09.7 R&D Education","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",0,,
"F07_5","07.5 R&D Health","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F06","06 Housing","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F10_4","10.4 Family and children","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1313","Local government","A","Annual","2016","2016",25.6,,
"F05_3","05.3 Pollution abatement","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0.3,,
"F03_4","03.4 Prisons","D62","Social benefits other than social transfers in kind (D.62)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F02_1","02.1 Military defence","D62","Social benefits other than social transfers in kind (D.62)","S1300","General government","A","Annual","2016","2016",0,,
"F04_1","04.1 General economic, commercial and labour affairs","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F08_4","08.4 Religious and other community services","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_4","09.4 Tertiary education","P32","Collective consumption expenditure (P.32)","S1311","Federal government","A","Annual","2016","2016",,"M","Missing"
"F09_4","09.4 Tertiary education","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",408.9,,
"F10_1","10.1 Sickness and disability","P31","Individual consumption expenditure (P.31)","S1312","Communities and regions","A","Annual","2016","2016",2928.9,,
"F04_5","04.5 Transport","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",20.3,,
"F05_1","05.1 Waste management","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"TOT","Total","D632","Social transfers in kind - purchased market production (D.632)","S1314","Social security funds","A","Annual","2016","2016",25313.2,,
"F10_6","10.6 Housing","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",40.3,,
"F01_3","01.3 General services","D62","Social benefits other than social transfers in kind (D.62)","S1300","General government","A","Annual","2016","2016",0,,
"F04","04 Economic affairs","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F02_1","02.1 Military defence","D632","Social transfers in kind - purchased market production (D.632)","S1313","Local government","A","Annual","2016","2016",0,,
"F07_5","07.5 R&D Health","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0.1,,
"F07_2","07.2 Outpatient services","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",2.2,,
"F08_1","08.1 Recreational and sporting services","P31","Individual consumption expenditure (P.31)","S1300","General government","A","Annual","2016","2016",769.1,,
"F09","09 Education","P31","Individual consumption expenditure (P.31)","S1300","General government","A","Annual","2016","2016",24376.6,,
"F06_3","06.3 Water supply","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F01_5","01.5 R&D General public services","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F02_2","02.2 Civil defence","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F04_8","04.8 R&D Economic affairs","P31","Individual consumption expenditure (P.31)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F04_8","04.8 R&D Economic affairs","P32","Collective consumption expenditure (P.32)","S1311","Federal government","A","Annual","2016","2016",168.4,,
"F03_2","03.2 Fire-protection services","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1312","Communities and regions","A","Annual","2016","2016",3.2,,
"F04_2","04.2 Agriculture, forestry, fishing and hunting","P32","Collective consumption expenditure (P.32)","S1313","Local government","A","Annual","2016","2016",48.4,,
"F03_3","03.3 Law courts","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_5","01.5 R&D General public services","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F02_2","02.2 Civil defence","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F08_3","08.3 Broadcasting and publishing services","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F05_6","05.6 Environmental protection n.e.c.","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F05","05 Environment protection","D632","Social transfers in kind - purchased market production (D.632)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10_6","10.6 Housing","D62","Social benefits other than social transfers in kind (D.62)","S1313","Local government","A","Annual","2016","2016",2.3,,
"F01_1","01.1 Executive and legislative organs, financial and fiscal affairs, external affairs","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1300","General government","A","Annual","2016","2016",534.6,,
"F01_2","01.2 Foreign economic aid","P32","Collective consumption expenditure (P.32)","S1311","Federal government","A","Annual","2016","2016",48.6,,
"F01_8","01.8 Transfers of a general character between different levels of government","P32","Collective consumption expenditure (P.32)","S1311","Federal government","A","Annual","2016","2016",0,,
"F01_2","01.2 Foreign economic aid","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",0.4,,
"F02_5","02.5 Defence n.e.c.","P31","Individual consumption expenditure (P.31)","S1312","Communities and regions","A","Annual","2016","2016",,"M","Missing"
"F01_2","01.2 Foreign economic aid","P31","Individual consumption expenditure (P.31)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F01_8","01.8 Transfers of a general character between different levels of government","P31","Individual consumption expenditure (P.31)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F10_9","10.9 Social protection n.e.c.","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F08_6","08.6 Recreation, culture and religion n.e.c.","D62","Social benefits other than social transfers in kind (D.62)","S1311","Federal government","A","Annual","2016","2016",0,,
"F05_3","05.3 Pollution abatement","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F08_1","08.1 Recreational and sporting services","D632","Social transfers in kind - purchased market production (D.632)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10_3","10.3 Survivors","D632","Social transfers in kind - purchased market production (D.632)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F03_2","03.2 Fire-protection services","D62","Social benefits other than social transfers in kind (D.62)","S1300","General government","A","Annual","2016","2016",0,,
"F09_7","09.7 R&D Education","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1313","Local government","A","Annual","2016","2016",0,,
"F07_3","07.3 Hospital services","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0.1,,
"F04_4","04.4 Mining, manufacturing and construction","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01_8","01.8 Transfers of a general character between different levels of government","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F01","01 General public services","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",648.2,,
"F08_6","08.6 Recreation, culture and religion n.e.c.","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1313","Local government","A","Annual","2016","2016",6,,
"F06_2","06.2 Community development","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",21.2,,
"F10_9","10.9 Social protection n.e.c.","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F10_1","10.1 Sickness and disability","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",7.8,,
"F07","07 Health","P32","Collective consumption expenditure (P.32)","S1313","Local government","A","Annual","2016","2016",1.9,,
"F09_4","09.4 Tertiary education","P31","Individual consumption expenditure (P.31)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F02","02 Defence","D62","Social benefits other than social transfers in kind (D.62)","S1300","General government","A","Annual","2016","2016",0,,
"F08_4","08.4 Religious and other community services","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",39.3,,
"F05_2","05.2 Waste water management","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F07","07 Health","D62","Social benefits other than social transfers in kind (D.62)","S1300","General government","A","Annual","2016","2016",420.3,,
"F04_1","04.1 General economic, commercial and labour affairs","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",1930.4,,
"F08_1","08.1 Recreational and sporting services","D62","Social benefits other than social transfers in kind (D.62)","S1311","Federal government","A","Annual","2016","2016",0,,
"F04_1","04.1 General economic, commercial and labour affairs","P31","Individual consumption expenditure (P.31)","S1313","Local government","A","Annual","2016","2016",,"M","Missing"
"F01_5","01.5 R&D General public services","P32","Collective consumption expenditure (P.32)","S1313","Local government","A","Annual","2016","2016",-6.8,,
"F07_3","07.3 Hospital services","P31","Individual consumption expenditure (P.31)","S1311","Federal government","A","Annual","2016","2016",14.3,,
"F04_9","04.9 Economic affairs n.e.c.","P32","Collective consumption expenditure (P.32)","S1311","Federal government","A","Annual","2016","2016",0,,
"F10_6","10.6 Housing","D632","Social transfers in kind - purchased market production (D.632)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_9","04.9 Economic affairs n.e.c.","P31","Individual consumption expenditure (P.31)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F04_4","04.4 Mining, manufacturing and construction","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_7","09.7 R&D Education","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",3.3,,
"F08_2","08.2 Cultural services","P32","Collective consumption expenditure (P.32)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F05_2","05.2 Waste water management","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F10_6","10.6 Housing","P32","Collective consumption expenditure (P.32)","S1314","Social security funds","A","Annual","2016","2016",,"M","Missing"
"F10_1","10.1 Sickness and disability","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F10_9","10.9 Social protection n.e.c.","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0,,
"F03_6","03.6 Public order and safety n.e.c.","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",40.6,,
"F03_5","03.5 R&D Public order and safety","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F01_5","01.5 R&D General public services","D62","Social benefits other than social transfers in kind (D.62)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F08","08 Recreation, culture and religion","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",27.2,,
"F10_2","10.2 Old age","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1311","Federal government","A","Annual","2016","2016",0,,
"F01_6","01.6 General public services n.e.c.","P31","Individual consumption expenditure (P.31)","S1311","Federal government","A","Annual","2016","2016",,"M","Missing"
"F07_1","07.1 Medical products, appliances and equipment","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F06_3","06.3 Water supply","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1311","Federal government","A","Annual","2016","2016",0,,
"F10_4","10.4 Family and children","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",,"M","Missing"
"F04_3","04.3 Fuel and energy","D632","Social transfers in kind - purchased market production (D.632)","S1313","Local government","A","Annual","2016","2016",0,,
"F05_2","05.2 Waste water management","D62","Social benefits other than social transfers in kind (D.62)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F04_6","04.6 Communication","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F05_3","05.3 Pollution abatement","P31","Individual consumption expenditure (P.31)","S1311","Federal government","A","Annual","2016","2016",,"M","Missing"
"F03_2","03.2 Fire-protection services","P32","Collective consumption expenditure (P.32)","S1311","Federal government","A","Annual","2016","2016",49.9,,
"F04_7","04.7 Other industries","P31","Individual consumption expenditure (P.31)","S1313","Local government","A","Annual","2016","2016",,"M","Missing"
"F02_2","02.2 Civil defence","P32","Collective consumption expenditure (P.32)","S1313","Local government","A","Annual","2016","2016",0,,
"F04_5","04.5 Transport","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",1.1,,
"F02_2","02.2 Civil defence","D62","Social benefits other than social transfers in kind (D.62)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"TOT","Total","D62","Social benefits other than social transfers in kind (D.62)","S1313","Local government","A","Annual","2016","2016",2870.6,,
"F08_6","08.6 Recreation, culture and religion n.e.c.","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1300","General government","A","Annual","2016","2016",0,,
"F09_5","09.5 Education not definable by level","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1311","Federal government","A","Annual","2016","2016",0,,
"F07_1","07.1 Medical products, appliances and equipment","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F02_3","02.3 Foreign military aid","P31","Individual consumption expenditure (P.31)","S1311","Federal government","A","Annual","2016","2016",,"M","Missing"
"F08","08 Recreation, culture and religion","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1313","Local government","A","Annual","2016","2016",549.1,,
"F05_3","05.3 Pollution abatement","P5_NP","Acquisitions less disposals of non-financial non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",2.4,,
"F01","01 General public services","P31","Individual consumption expenditure (P.31)","S1313","Local government","A","Annual","2016","2016",,"M","Missing"
"F07_2","07.2 Outpatient services","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1300","General government","A","Annual","2016","2016",2.2,,
"F01_2","01.2 Foreign economic aid","D632","Social transfers in kind - purchased market production (D.632)","S1311","Federal government","A","Annual","2016","2016",0,,
"F06_4","06.4 Street lighting","D632","Social transfers in kind - purchased market production (D.632)","S1300","General government","A","Annual","2016","2016",0,,
"F04_9","04.9 Economic affairs n.e.c.","D632","Social transfers in kind - purchased market production (D.632)","S1311","Federal government","A","Annual","2016","2016",0,,
"F03_4","03.4 Prisons","D632","Social transfers in kind - purchased market production (D.632)","S1313","Local government","A","Annual","2016","2016",0,,
"F10_8","10.8 R&D Social protection","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F09_7","09.7 R&D Education","D62","Social benefits other than social transfers in kind (D.62)","S1311","Federal government","A","Annual","2016","2016",0,,
"F10_4","10.4 Family and children","D62","Social benefits other than social transfers in kind (D.62)","S1311","Federal government","A","Annual","2016","2016",209.3,,
"F09_5","09.5 Education not definable by level","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",26.2,,
"F10_2","10.2 Old age","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",53,,
"F08_2","08.2 Cultural services","D62","Social benefits other than social transfers in kind (D.62)","S1313","Local government","A","Annual","2016","2016",0,,
"F09_1","09.1 Pre-primary and primary education","D62","Social benefits other than social transfers in kind (D.62)","S1313","Local government","A","Annual","2016","2016",0,,
"F07_3","07.3 Hospital services","D62","Social benefits other than social transfers in kind (D.62)","S1314","Social security funds","A","Annual","2016","2016",413,,
"F03","03 Public order and safety","P5_P51G","Gross capital formation (P.5), of which, Gross fixed capital formation (P.51g)","S1300","General government","A","Annual","2016","2016",230.1,,
"F09_8","09.8 Education n.e.c.","P31","Individual consumption expenditure (P.31)","S1300","General government","A","Annual","2016","2016",,"M","Missing"
"F10_5","10.5 Unemployment","P31","Individual consumption expenditure (P.31)","S1300","General government","A","Annual","2016","2016",460.6,,
"F07_4","07.4 Public health services","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",,"M","Missing"
"F08_3","08.3 Broadcasting and publishing services","P32","Collective consumption expenditure (P.32)","S1300","General government","A","Annual","2016","2016",846.6,,
"F05","05 Environment protection","P32","Collective consumption expenditure (P.32)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F05_6","05.6 Environmental protection n.e.c.","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",244.5,,
"F06_5","06.5 R&D Housing and community amenities","P32","Collective consumption expenditure (P.32)","S1312","Communities and regions","A","Annual","2016","2016",1.5,,
"F05_6","05.6 Environmental protection n.e.c.","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",15.3,,
"F06_5","06.5 R&D Housing and community amenities","P5","Gross capital formation (P.5) and Acquisitions less disposals of non-produced assets (NP)","S1313","Local government","A","Annual","2016","2016",0,,
"F07_4","07.4 Public health services","P31","Individual consumption expenditure (P.31)","S1313","Local government","A","Annual","2016","2016",46.2,,
